---,Name,ShortDesc,LongDesc,Icon,ItemClass,BuildingClass,VisualObject,ActionBlueprint_Use,MaxStackSize,EquipLocation,GUICategory,ArmourValue,SoundPhysicalSurface,WeaponType,WeaponArcheType,CompatableAmmunitions,WeaponStaminaAttackSingleBasic,WeaponStaminaAttackSingleSpecial,WeaponStaminaAttackDualBasic,WeaponStaminaAttackDualSpecial,WeaponStaminaHeavyChargedRegenModifier,WeaponSpeedHeavyChargedModifier,EncumbranceWeight,ConeAngle,ConeMaxDistance,DamageHealthLight_OnHit,DamageHealthHeavy_OnHit,DamageStaminaLight_OnHit,DamageStaminaHeavy_OnHit,DamageHealthLight_OnBlock,DamageHealthHeavy_OnBlock,DamageStaminaLight_OnBlock,DamageStaminaHeavy_OnBlock,HarvestDamage,WeaponUsage,MaxAttackReach,MinAttackReach,MinAttackDistance,WeaponEffectWidth,WeaponEffectHeight,ItemTier,ArmorPen,DamageConcussiveLightOnHit,DamageConcussiveHeavyOnHit,DamageConcussiveLightOnBlock,DamageConcussiveHeavyOnBlock,DamageTier,KnockbackOffenseBasic,KnockbackOffenseSpecial,KnockbackDefense,VisualStaticMesh,VisualSkeletalMesh,VisualDestructibleMesh,WeaponStatusDefault,WeaponStatusCurrent,WeaponStatusDecrement,PerishRate,PerishTo,MaxDurability,RepairItem1,RepairItem1_Amount,RepairItem1_Weight,RepairItem2,RepairItem2_Amount,RepairItem2_Weight,RepairItem3,RepairItem3_Amount,RepairItem3_Weight,AffectedByDamageTiers,BuildingPieceScore,BuildingMaxHealth,FirstModifier,SecondModifier,ThirdModifier,FourthModifier,FoodAmount,DrinkAmount,BurnTime,ItemFlags,ItemContainerSize,AvatarType,DyeColourID
90013,"NSLOCTEXT("""", ""414B7D4C41777123D5CDAAA8AC5957BD"", ""Thatch Sloped Roof"")","NSLOCTEXT("""", ""1F9D065D400BE5E9116B179D703A9704"", ""A sloped roof piece"")","NSLOCTEXT("""", ""A3333F6A4C592485210EE88858DEF191"", ""Cobbled together from plant fiber and flimsy branches scavenged from the environment, this is barely a step above rubble.\nSloped rooves are practical for channeling debris from the roof.\nDespite its appearance, it will provide some protection from the elements and the predators that roam the Exiled Lands. Determined foes, however, will find it no barrier.\n"")","/Game/UI/Textures/Icons/icon_t1_roofSloped.icon_t1_roofSloped","/Script/ConanSandbox.BuildingItem","/Game/Systems/Building/BP_BuildRoof_Sloped.BP_BuildRoof_Sloped_C","/Game/Items/GatheringResources/Rock1.Rock1_C","None","100","0","BuildingItem","0.000000","0","None","OneHanded","","0","0","0","0","0.000000","0.000000","1.500000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","1","0.000000","0","0","0","0","Default","0","0","0","None","None","None","0","0","0","0.000000","0","-1.000000","12001","7","1","0","0","1","0","0","1","8","3","0","","","","","0","0","0.000000","1","0","None","-1"
90014,"NSLOCTEXT("""", ""15DC6351400AC1BAEE1D7CB5C40BB78D"", ""Thatch Wedge Sloped Roof"")","NSLOCTEXT("""", ""4EDDC8B543C66CCCF4C08683A91E3FB8"", ""A triangle sloped roof piece"")","NSLOCTEXT("""", ""F0984FBD403F1E884F47D59231A19A9F"", ""Cobbled together from plant fiber and flimsy branches scavenged from the environment, this is barely a step above rubble.\nSloped rooves are practical for channeling debris from the roof.\nDespite its appearance, it will provide some protection from the elements and the predators that roam the Exiled Lands. Determined foes, however, will find it no barrier.\n"")","/Game/UI/Textures/Icons/icon_t1_roofSloped_triangle_up.icon_t1_roofSloped_triangle_up","/Script/ConanSandbox.BuildingItem","/Game/Systems/Building/BP_BuildRoof_Sloped_Triangle.BP_BuildRoof_Sloped_Triangle_C","/Game/Items/GatheringResources/Rock1.Rock1_C","None","100","0","BuildingItem","0.000000","0","None","OneHanded","","0","0","0","0","0.000000","0.000000","1.500000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","1","0.000000","0","0","0","0","Default","0","0","0","None","None","None","0","0","0","0.000000","0","-1.000000","12001","7","1","0","0","1","0","0","1","8","3","0","","","","","0","0","0.000000","1","0","None","-1"
90015,"NSLOCTEXT("""", ""5E55612E49881C4A9A4F2AA950649066"", ""Left-sloping Sandstone Wall"")","NSLOCTEXT("""", ""BE1E35BA4D3EA53AB55E48875E6A082C"", ""A sloped wall piece"")","NSLOCTEXT("""", ""A9A8305E44C3A42364985E811F42B24F"", ""Cobbled together from ill-fitting stones buttressed by flimsy branches scavenged from the environment, this is barely a step above rubble.\nThese walls are useful for filling out gaps left by odd building pieces.\nDespite its appearance, it will provide some protection from the elements and the predators that roam the Exiled Lands. Determined foes, however, will find it no barrier.\n"")","/Game/UI/Textures/Icons/icon_t1_wall_sloped_left.icon_t1_wall_sloped_left","/Script/ConanSandbox.BuildingItem","/Game/Systems/Building/BP_BuildWallSloped.BP_BuildWallSloped_C","/Game/Items/GatheringResources/Rock1.Rock1_C","None","100","0","BuildingItem","0.000000","0","None","OneHanded","","0","0","0","0","0.000000","0.000000","1.500000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","1","0.000000","0","0","0","0","Default","0","0","0","None","None","None","0","0","0","0.000000","0","-1.000000","10001","19","1","10011","3","1","0","0","1","8","3","0","","","","","0","0","0.000000","1","0","None","-1"
90017,"NSLOCTEXT("""", ""33898F684107F1CC73A596B5EDB10526"", ""Right-sloping Sandstone Wall"")","NSLOCTEXT("""", ""6B136A604FF4224CCDA1FF9F93DDD040"", ""A square right piece made of sandstone"")","NSLOCTEXT("""", ""809DD20840882ED16CDE98A5A9BC3620"", ""Cobbled together from ill-fitting stones buttressed by flimsy branches scavenged from the environment, this is barely a step above rubble.\nThese walls are useful for filling out gaps left by odd building pieces.\nDespite its appearance, it will provide some protection from the elements and the predators that roam the Exiled Lands. Determined foes, however, will find it no barrier.\n"")","/Game/UI/Textures/Icons/icon_t1_wall_sloped_right.icon_t1_wall_sloped_right","/Script/ConanSandbox.BuildingItem","/Game/Systems/Building/BP_BuildWallSlopedFlipped.BP_BuildWallSlopedFlipped_C","/Game/Items/GatheringResources/Rock1.Rock1_C","None","100","0","BuildingItem","0.000000","0","None","OneHanded","","0","0","0","0","0.000000","0.000000","1.500000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","1","0.000000","0","0","0","0","Default","0","0","0","None","None","None","0","0","0","0.000000","0","-1.000000","10001","19","1","10011","3","1","0","0","1","8","3","0","","","","","0","0","0.000000","1","0","None","-1"
90018,"NSLOCTEXT("""", ""03936D7F48D8EBAEF16D458CA170B293"", ""Inverted Thatch Wedge Sloped Roof"")","NSLOCTEXT("""", ""C5C7D3AF4F7805E7A46CBB86588055D9"", ""A square down piece made of sandstone"")","NSLOCTEXT("""", ""CC77064D4D5579599A8A3FA63A029DBB"", ""Cobbled together from plant fiber and flimsy branches scavenged from the environment, this is barely a step above rubble.\nSloped rooves are practical for channeling debris from the roof.\nDespite its appearance, it will provide some protection from the elements and the predators that roam the Exiled Lands. Determined foes, however, will find it no barrier."")","/Game/UI/Textures/Icons/icon_t1_roofSloped_triangle_down.icon_t1_roofSloped_triangle_down","/Script/ConanSandbox.BuildingItem","/Game/Systems/Building/BP_BuildRoof_Sloped_Triangle_Flipped.BP_BuildRoof_Sloped_Triangle_Flipped_C","/Game/Items/GatheringResources/Rock1.Rock1_C","None","100","0","BuildingItem","0.000000","0","None","OneHanded","","0","0","0","0","0.000000","0.000000","1.500000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","1","0.000000","0","0","0","0","Default","0","0","0","None","None","None","0","0","0","0.000000","0","-1.000000","12001","7","1","0","0","1","0","0","1","8","3","0","","","","","0","0","0.000000","1","0","None","-1"
90019,"NSLOCTEXT("""", ""7E976EE2498EEDA29530A49C8C9B6690"", ""Sandstone Window"")","NSLOCTEXT("""", ""6EFDBCE945B7425A2CF5639E3D6A29AC"", ""A square window piece made of sandstone"")","NSLOCTEXT("""", ""1A0F7EB440EBED5B89F41EAF9F41B454"", ""Sandstone Window"")","/Game/UI/Textures/Icons/icon_t1_window_hatch.icon_t1_window_hatch","/Script/ConanSandbox.BuildingItem","/Game/Systems/Building/Placeables/BP_PL_Window.BP_PL_Window_C","/Game/Items/GatheringResources/Rock1.Rock1_C","None","100","0","BuildingItem","0.000000","0","None","OneHanded","","0","0","0","0","0.000000","0.000000","1.500000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","1","0.000000","0","0","0","0","Default","0","0","0","None","None","None","0","0","0","0.000000","0","-1.000000","0","0","1","0","0","1","0","0","1","8","1","0","","","","","0","0","0.000000","5","0","None","-1"
90020,"NSLOCTEXT("""", ""007C140549ECF3FD85E687AF66E8711C"", ""Sandstone Fence Foundation"")","NSLOCTEXT("""", ""0843EEEA43BFA3B2E0D269BE4147E8BD"", ""A foundation for placing walls and fences"")","NSLOCTEXT("""", ""917479F248793D65A86B118F7EE8612D"", ""Cobbled together from ill-fitting stones buttressed by flimsy branches scavenged from the environment, this is barely a step above rubble.\nFence foundations can be placed in locations where fences and walls are needed, but the larger foundations of a building do not need to be placed.\nDespite its appearance, it will provide some protection from the elements and the predators that roam the Exiled Lands. Determined foes, however, will find it no barrier.\n"")","/Game/UI/Textures/Icons/icon_t1_fence_foundation.icon_t1_fence_foundation","/Script/ConanSandbox.BuildingItem","/Game/Systems/Building/BP_FenceFoundation.BP_FenceFoundation_C","/Game/Items/GatheringResources/Rock1.Rock1_C","None","100","0","BuildingItem","0.000000","0","None","OneHanded","","0","0","0","0","0.000000","0.000000","1.500000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","1","0.000000","0","0","0","0","Default","0","0","0","None","None","None","0","0","0","0.000000","0","-1.000000","10001","29","1","10011","3","1","0","0","1","8","1","0","","","","","0","0","0.000000","1","0","None","-1"
90021,"NSLOCTEXT("""", ""BAF5D6BF46AC2416AA98438CA58FCA53"", ""XX_Gate_Frame"")","NSLOCTEXT("""", ""225ADD194F5403DEAAB2758FAF7185E8"", ""XX_T1 Fence Foundation"")","NSLOCTEXT("""", ""34B84BA24F0FE83F73AB56A222806EAC"", ""XX_T1 Fence Foundation"")","/Game/UI/Textures/Icons/icon_DEV_needs_icon.icon_DEV_needs_icon","/Script/ConanSandbox.BuildingItem","/Game/Systems/Building/BP_BuildGateFrame.BP_BuildGateFrame_C","/Game/Items/GatheringResources/Rock1.Rock1_C","None","100","0","BuildingItem","0.000000","0","None","OneHanded","","0","0","0","0","0.000000","0.000000","1.500000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","1","0.000000","0","0","0","0","Default","0","0","0","None","None","None","0","0","0","0.000000","0","-1.000000","0","0","1","0","0","1","0","0","1","8","8","0","","","","","0","0","0.000000","5","0","None","-1"
90022,"NSLOCTEXT("""", ""6D6A530D45DBC02F45F941B4E053E4D6"", ""XX_Gate_Door"")","NSLOCTEXT("""", ""574CA67E48DFC71A32F195B8A16739DD"", ""XX_T1 Fence Foundation"")","NSLOCTEXT("""", ""C5C9762B494F07A8446F73A7292A5B1E"", ""XX_T1 Fence Foundation"")","/Game/UI/Textures/Icons/icon_DEV_needs_icon.icon_DEV_needs_icon","/Script/ConanSandbox.BuildingItem","/Game/Systems/Building/Placeables/BP_PL_GateDoor_T1.BP_PL_GateDoor_T1_C","/Game/Items/GatheringResources/Rock1.Rock1_C","None","100","0","BuildingItem","0.000000","0","None","OneHanded","","0","0","0","0","0.000000","0.000000","1.500000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","1","0.000000","0","0","0","0","Default","0","0","0","None","None","None","0","0","0","0.000000","0","-1.000000","0","0","1","0","0","1","0","0","1","8","13","0","","","","","0","0","0.000000","5","0","None","-1"
90101,"NSLOCTEXT("""", ""E6C483D44CEC8F4694E6F4B1D028E81A"", ""Stonebrick Foundation"")","NSLOCTEXT("""", ""FBB5AD9240964086FE0E0FB844F947C6"", ""A square-shaped Stonebrick foundation"")","NSLOCTEXT("""", ""96C3C68547244A8C7FBFC0960B8BC67B"", ""Foundations should be the starting point for almost any structure. They provide stability to anything built atop them and prevent the growth of plants beneath them.\nPlacing a foundation is a significant act in the Exiled Lands. Once a foundation is placed by a clan or individual, that land is considered their territory. Nobody else may build in the immediate area, unless the foundation is destroyed.\nBuilt of close fitting bricks of cut Stonebrick, reinforced by wooden slats that have been shaped to fit, this will provide a safe haven from the weather and strong front to any foes who come knocking.\n"")","/Game/UI/Textures/Icons/icon_t2_foundation.icon_t2_foundation","/Script/ConanSandbox.BuildingItem","/Game/Systems/Building/BP_BuildFoundation_T2.BP_BuildFoundation_T2_C","/Game/Items/GatheringResources/Rock1.Rock1_C","None","100","0","BuildingItem","0.000000","0","None","OneHanded","","0","0","0","0","0.000000","0.000000","1.500000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","1","0.000000","0","0","0","0","Default","0","0","0","None","None","None","0","0","0","0.000000","0","-1.000000","16011","8","1","16021","3","1","16002","6","1","16","5","0","","","","","0","0","0.000000","1","0","None","-1"
90102,"NSLOCTEXT("""", ""5D30434C46355D37504E4DADD765AF02"", ""Stonebrick Wall"")","NSLOCTEXT("""", ""5943AF094C0244096D4F319D14CCE076"", ""A wall of Stonebrick"")","NSLOCTEXT("""", ""6B402D6741EC75F6DE130F982F3F092E"", ""Walls are a comfort for the timid, a strength to the strategist and a trap for the unwary.\nA barrier against the savage world, walls can be built as high as the stability of the foundations will allow. The strength of the materials used in their construction will determine how long they stay up.\nJust remember to add a door.\nBuilt of close fitting bricks of cut Stonebrick, reinforced by wooden slats that have been shaped to fit, this will provide a safe haven from the weather and strong front to any foes who come knocking.\n"")","/Game/UI/Textures/Icons/icon_t2_wall.icon_t2_wall","/Script/ConanSandbox.BuildingItem","/Game/Systems/Building/BP_BuildWall_T2.BP_BuildWall_T2_C","/Game/Items/GatheringResources/Rock1.Rock1_C","None","100","0","BuildingItem","0.000000","0","None","OneHanded","","0","0","0","0","0.000000","0.000000","1.500000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","2","0.000000","0","0","0","0","Default","0","0","0","None","None","None","0","0","0","0.000000","0","-1.000000","16011","4","1","16021","2","1","16002","3","1","16","13","0","","","","","0","0","0.000000","1","0","None","-1"
90103,"NSLOCTEXT("""", ""BFC8F3DB4E69EC4A2AB611A8F34A69EA"", ""Stonebrick Ceiling"")","NSLOCTEXT("""", ""2C7FB1DE4D2DD59E6782398457B3A90D"", ""A ceiling piece of Stonebrick"")","NSLOCTEXT("""", ""22F8DF9648C8854D25FFBF9458A7CDFA"", ""It is said that nobody is truly home until they have a roof over their head. Across the civilizations of Hyboria, rooves are made from a diverse number of materials ? from clay-fired tiles warmed in the kilns of Agarapar to the roughly thatched rooves of the Nordheimers. \nIn the Exiled Lands, however, materials are limited. Something to keep the sandstorms at bay and the bat demons from swooping down and snatching people while they sleep is probably good enough.\nBuilt of close fitting bricks of cut Stonebrick, reinforced by wooden slats that have been shaped to fit, this will provide a safe haven from the weather and strong front to any foes who come knocking.\n"")","/Game/UI/Textures/Icons/icon_t2_ceiling.icon_t2_ceiling","/Script/ConanSandbox.BuildingItem","/Game/Systems/Building/BP_BuildCeiling_T2.BP_BuildCeiling_T2_C","/Game/Items/GatheringResources/Rock1.Rock1_C","None","100","0","BuildingItem","0.000000","0","None","OneHanded","","0","0","0","0","0.000000","0.000000","1.500000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","2","0.000000","0","0","0","0","Default","0","0","0","None","None","None","0","0","0","0.000000","0","-1.000000","16011","5","1","16021","3","1","16002","4","1","16","13","0","","","","","0","0","0.000000","1","0","None","-1"
90104,"NSLOCTEXT("""", ""05E56CA7421C3C5464761EA6673D8303"", ""Stonebrick Doorframe"")","NSLOCTEXT("""", ""118CC9CE43748D711D09C2839AA9ECFF"", ""A doorframe of Stonebrick"")","NSLOCTEXT("""", ""DAB8930B4683EB2C5ED5998DCD95A003"", ""Every structure that has ever fallen to an enemy has been breached somewhere. And the breach point, more often than not, is the door.\nA door is only as strong as the place where it is anchored and many a would-be warlord has come to grief when their solidly constructed door was torn off at the anchor point.\nThe difference between a king and a pauper might just be the entrance to his kingdom.\nBuilt of close fitting bricks of cut Stonebrick, reinforced by wooden slats that have been shaped to fit, this will provide a safe haven from the weather and strong front to any foes who come knocking.\n"")","/Game/UI/Textures/Icons/icon_t2_doorFrame.icon_t2_doorFrame","/Script/ConanSandbox.BuildingItem","/Game/Systems/Building/BP_BuildDoorFrame_T2.BP_BuildDoorFrame_T2_C","/Game/Items/GatheringResources/Rock1.Rock1_C","None","100","0","BuildingItem","0.000000","0","None","OneHanded","","0","0","0","0","0.000000","0.000000","1.500000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","2","0.000000","0","0","0","0","Default","0","0","0","None","None","None","0","0","0","0.000000","0","-1.000000","16011","4","1","16021","2","1","16002","3","1","16","21","0","","","","","0","0","0.000000","1","0","None","-1"
90105,"NSLOCTEXT("""", ""AE6C06D94C66F5FA00BDA792C224FBA8"", ""Stonebrick Stairs"")","NSLOCTEXT("""", ""445609BC4FDBE673B45BE59437AC5C23"", ""Stairs made of Stonebrick"")","NSLOCTEXT("""", ""38F5E53E4D5488A26756FBAC0A4AB36F"", ""Any warrior with even a little battle hardening will agree that the safest ground to defend is the high ground. And if there is no high ground to defend, make it yourself.\nStairs are a necessity once buildings grow beyond a certain size. They provide points of natural defence and easy access to higher floors and rooftops (which make excellent archery platforms). Their only weakness is the material upon which they are built ? if the high ground is brought crashing down then it no longer serves a tactical purpose.\nBuilt of close fitting bricks of cut Stonebrick, reinforced by wooden slats that have been shaped to fit, this will provide a safe haven from the weather and strong front to any foes who come knocking.\n"")","/Game/UI/Textures/Icons/icon_t2_stairs.icon_t2_stairs","/Script/ConanSandbox.BuildingItem","/Game/Systems/Building/BP_BuildStairs_T2.BP_BuildStairs_T2_C","/Game/Items/GatheringResources/Rock1.Rock1_C","None","100","0","BuildingItem","0.000000","0","None","OneHanded","","0","0","0","0","0.000000","0.000000","1.500000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","2","0.000000","0","0","0","0","Default","0","0","0","None","None","None","0","0","0","0.000000","0","-1.000000","16011","8","1","16021","3","1","16002","6","1","16","5","0","","","","","0","0","0.000000","1","0","None","-1"
90106,"NSLOCTEXT("""", ""E2B4603E4AC46C8FEE2276A402B9DCF6"", ""Stonebrick Wedge"")","NSLOCTEXT("""", ""48B4266B49E70FB2F8F172A2B2B73A6B"", ""A wedge shaped piece of Stonebrick"")","NSLOCTEXT("""", ""D332BD10405BA743E9DD659958D5151F"", ""Wedges are used to expand the possibilities of a building.\nBuilt of close fitting bricks of cut Stonebrick, reinforced by wooden slats that have been shaped to fit, this will provide a safe haven from the weather and strong front to any foes who come knocking.\n"")","/Game/UI/Textures/Icons/icon_t2_triangle.icon_t2_triangle","/Script/ConanSandbox.BuildingItem","/Game/Systems/Building/BP_BuildTriangle_T2.BP_BuildTriangle_T2_C","/Game/Items/GatheringResources/Rock1.Rock1_C","None","100","0","BuildingItem","0.000000","0","None","OneHanded","","0","0","0","0","0.000000","0.000000","1.500000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","2","0.000000","0","0","0","0","Default","0","0","0","None","None","None","0","0","0","0.000000","0","-1.000000","16011","4","1","16021","2","1","16002","3","1","16","13","0","","","","","0","0","0.000000","1","0","None","-1"
90107,"NSLOCTEXT("""", ""1A5E7E294C70B0CD7B03D3A6DE9EC2BA"", ""Stonebrick Frame"")","NSLOCTEXT("""", ""7A82403B419332E68ED74CB710AC5D7C"", ""A frame made of Stonebrick"")","NSLOCTEXT("""", ""52073C344F7248A0A59BABA2C038139A"", ""This is a wall with some stones removed to create space for a window. Useful for letting in natural light and keeping an eye on the surroundings.\nBuilt of close fitting bricks of cut Stonebrick, reinforced by wooden slats that have been shaped to fit, this will provide a safe haven from the weather and strong front to any foes who come knocking.\n"")","/Game/UI/Textures/Icons/icon_t2_windowWall.icon_t2_windowWall","/Script/ConanSandbox.BuildingItem","/Game/Systems/Building/BP_BuildWallWindow_T2.BP_BuildWallWindow_T2_C","/Game/Items/GatheringResources/Rock1.Rock1_C","None","100","0","BuildingItem","0.000000","0","None","OneHanded","","0","0","0","0","0.000000","0.000000","1.500000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","2","0.000000","0","0","0","0","Default","0","0","0","None","None","None","0","0","0","0.000000","0","-1.000000","16011","4","1","16021","2","1","16002","3","1","16","13","0","","","","","0","0","0.000000","1","0","None","-1"
90108,"NSLOCTEXT("""", ""875010C747854D36AF62C59B802496E0"", ""Reinforced Wooden Door"")","NSLOCTEXT("""", ""A3837C9B4FF4F9E0E2F231AF27FBB5BA"", ""A door of reinforced wood"")","NSLOCTEXT("""", ""A4AE45E74092F724208765B8350E6F52"", ""Shaped wooden planks reinforced with iron bands are used to create this solid door. While providing access, this door also provides significant protection against intruders."")","/Game/UI/Textures/Icons/icon_t2_door.icon_t2_door","/Script/ConanSandbox.BuildingItem","/Game/Systems/Building/Placeables/BP_PL_Door_T2.BP_PL_Door_T2_C","/Game/Items/GatheringResources/Rock1.Rock1_C","None","100","0","BuildingItem","0.000000","0","None","OneHanded","","0","0","0","0","0.000000","0.000000","1.500000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","2","0.000000","0","0","0","0","Default","0","0","0","None","None","None","0","0","0","0.000000","0","-1.000000","16021","11","1","16002","6","1","0","0","1","16","34","0","","","","","0","0","0.000000","1","0","None","-1"
90109,"NSLOCTEXT("""", ""877228BA4BD522018C56739BC7546C32"", ""Stonebrick Piller"")","NSLOCTEXT("""", ""47F8C3D94A6BFC62D5032B944A7B11AC"", ""A pillar made of Stonebrick"")","NSLOCTEXT("""", ""28EE8BDF4609D5E15B3DCD82DD73D570"", ""Pillars offer stability to tall structures, allowing height to become a significant factor in building. Be aware, however, that pillars also offer a unique weak point for enemies to attack.\nBuilt of close fitting bricks of cut Stonebrick, reinforced by wooden slats that have been shaped to fit, this will provide a safe haven from the weather and strong front to any foes who come knocking.\n"")","/Game/UI/Textures/Icons/icon_t2_pillar.icon_t2_pillar","/Script/ConanSandbox.BuildingItem","/Game/Systems/Building/BP_BuildPillar_T2.BP_BuildPillar_T2_C","/Game/Items/GatheringResources/Rock1.Rock1_C","None","100","0","BuildingItem","0.000000","0","None","OneHanded","","0","0","0","0","0.000000","0.000000","1.500000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","2","0.000000","0","0","0","0","Default","0","0","0","None","None","None","0","0","0","0.000000","0","-1.000000","16011","8","1","16021","3","1","16002","6","1","16","5","0","","","","","0","0","0.000000","1","0","None","-1"
90110,"NSLOCTEXT("""", ""937409214F7841DE9280B9B20F5D98B2"", ""Stonebrick Fence"")","NSLOCTEXT("""", ""2F5817FD4282D88E1428248FD27B17A1"", ""A low fence of Stonebrick"")","NSLOCTEXT("""", ""B26F65B1446834E655CDFAB3A9940871"", ""This low fence is not designed to keep enemies out, but rather to provide defensive archers with a measure of cover between shots. \nBuilt of close fitting bricks of cut Stonebrick, reinforced by wooden slats that have been shaped to fit, this will provide a safe haven from the weather and strong front to any foes who come knocking.\n"")","/Game/UI/Textures/Icons/icon_t2_fence.icon_t2_fence","/Script/ConanSandbox.BuildingItem","/Game/Systems/Building/BP_BuildFence_T2.BP_BuildFence_T2_C","/Game/Items/GatheringResources/Rock1.Rock1_C","None","100","0","BuildingItem","0.000000","0","None","OneHanded","","0","0","0","0","0.000000","0.000000","1.500000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","2","0.000000","0","0","0","0","Default","0","0","0","None","None","None","0","0","0","0.000000","0","-1.000000","16011","4","1","16021","2","1","16002","3","1","16","13","0","","","","","0","0","0.000000","1","0","None","-1"
90111,"NSLOCTEXT("""", ""01799A9B4CC3A2A1E75A99A16945BDB1"", ""Stonebrick Wedge Foundation"")","NSLOCTEXT("""", ""1E63BCB544B152F33FAA3B8AF7533144"", ""A wedged shaped Stonebrick foundation"")","NSLOCTEXT("""", ""11915B914881903D391944A19710F83D"", ""Wedge foundations allow unique shapes to be created when building.\nBuilt of close fitting bricks of cut Stonebrick, reinforced by wooden slats that have been shaped to fit, this will provide a safe haven from the weather and strong front to any foes who come knocking.\n"")","/Game/UI/Textures/Icons/icon_t2_triangle_foundation.icon_t2_triangle_foundation","/Script/ConanSandbox.BuildingItem","/Game/Systems/Building/BP_BuildTriangleFoundation_T2.BP_BuildTriangleFoundation_T2_C","/Game/Items/GatheringResources/Rock1.Rock1_C","None","100","0","BuildingItem","0.000000","0","None","OneHanded","","0","0","0","0","0.000000","0.000000","1.500000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","2","0.000000","0","0","0","0","Default","0","0","0","None","None","None","0","0","0","0.000000","0","-1.000000","16011","7","1","16021","3","1","16002","6","1","16","5","0","","","","","0","0","0.000000","1","0","None","-1"
90113,"NSLOCTEXT("""", ""B3DBC59344753B7B3C3DB0B1B73E3578"", ""Wooden Sloped Roof"")","NSLOCTEXT("""", ""B9F42472491E628DA8FD808FAF623213"", ""A sloped roof piece"")","NSLOCTEXT("""", ""D19EA5414A65BBFA41E9BA8AEA2D8441"", ""Sloped rooves are practical in sandstorms as the loose debris simply runs from the roof rather than accumulating.\nBuilt of close fitting bricks of cut Stonebrick, reinforced by wooden slats that have been shaped to fit, this will provide a safe haven from the weather and strong front to any foes who come knocking.\n"")","/Game/UI/Textures/Icons/icon_t2_roofSloped.icon_t2_roofSloped","/Script/ConanSandbox.BuildingItem","/Game/Systems/Building/BP_BuildRoof_Sloped_T2.BP_BuildRoof_Sloped_T2_C","/Game/Items/GatheringResources/Rock1.Rock1_C","None","100","0","BuildingItem","0.000000","0","None","OneHanded","","0","0","0","0","0.000000","0.000000","1.500000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","2","0.000000","0","0","0","0","Default","0","0","0","None","None","None","0","0","0","0.000000","0","-1.000000","16021","3","1","16002","4","1","0","0","1","16","13","0","","","","","0","0","0.000000","1","0","None","-1"
